month,country_or_territory,currency,code,rate
2022-02,Peru,New Sol,PEN,5.2716
2022-02,Philippines,Peso,PHP,70.1825
2022-02,Poland,Zloty,PLN,5.4361
2022-02,Qatar,Riyal,QAR,4.9623
2022-02,Romania,New Leu,RON,5.9409
2022-02,Russia,Rouble,RUB,104.2822
2022-02,Rwanda,Franc,RWF,1387.5678
2022-02,Saotome & Principe,Dobra,STD,29847.5000
2022-02,Saudi Arabia,Riyal,SAR,5.1128
2022-02,Senegal,CFA Franc,XOF,788.0152
2022-02,Serbia,Dinar,RSD,141.2849
2022-02,Seychelles,Rupee,SCR,20.0585
2022-02,Sierra Leone,Leone,SLL,15505.1020
2022-02,Singapore,Dollar,SGD,1.8364
2022-02,Soloman Islands,Dollar,SBD,11.1076
2022-02,Somali Republic,Schilling,SOS,797.2960
2022-02,South Africa,Rand,ZAR,20.8626
2022-02,South Korea,Won,KRW,1624.2351
2022-02,Sri Lanka,Rupee,LKR,275.9871
2022-02,St Christopher & Anguilla,E Caribbean Dollar,XCD,3.6798
2022-02,St Lucia,E Caribbean Dollar,XCD,3.6798
2022-02,St Vincent,E Caribbean Dollar,XCD,3.6798
2022-02,Sudan Republic,Pound,SDG,596.2684
2022-02,Surinam,Dollar,SRD,28.8192
2022-02,Swaziland,Lilangeni,SZL,20.8626
2022-02,Sweden,Krona,SEK,12.4183
2022-02,Switzerland,Franc,CHF,1.2488
2022-02,Taiwan,Dollar,TWD,37.6726
2022-02,Tanzania,Schilling,TZS,3146.9351
2022-02,Thailand,Baht,THB,45.0097
2022-02,Togo Republic,CFA Franc,XOF,788.0152
2022-02,Tonga Islands,Pa'anga (AUS),TOP,1.8874
2022-02,Trinidad/Tobago,Dollar,TTD,9.1780
2022-02,Tunisia,Dinar,TND,3.9191
2022-02,Turkey,Turkish  Lira,TRY,18.2904
2022-02,Turkmenistan,New Manat,TMT,4.7701
2022-02,UAE,Dirham,AED,5.0060
2022-02,USA,Dollar,USD,1.3629
2022-02,Uganda,Schilling,UGX,4804.9018
2022-02,Ukraine,Hryvnia,UAH,38.5562
2022-02,Uruguay,Peso,UYU,60.6954
2022-02,Uzbekistan,Sum,UZS,14742.8261
2022-02,Vanuatu,Vatu,VUV,155.1729
2022-02,Vietnam,Dong,VND,30944.7111
2022-02,Wallis & Futuna Islands,CFP Franc,XPF,143.3557
2022-02,Western Samoa,Tala,WST,3.5650
2022-02,Yemen (Rep of),Rial,YER,341.0655
2022-02,Zambia,Kwacha,ZMW,23.6122
2022-02,Zimbabwe,Dollar,ZWL,493.2332
2022-03,Abu Dhabi,Dirham,AED,4.9876
2022-03,Albania,Lek,ALL,144.9425
2022-03,Algeria,Dinar,DZD,190.4051
2022-03,Angola,Readj Kwanza,AOA,715.2615
2022-03,Antigua,E Caribbean Dollar,XCD,3.6663
2022-03,Argentina,Peso,ARS,144.7191
2022-03,Armenia,Dram,AMD,652.3739
2022-03,Aruba,Florin,AWG,2.4306
2022-03,Australia,Dollar,AUD,1.8940
2022-03,Azerbaijan,New Manat,AZN,2.3071
2022-03,Bahamas,Dollar,BSD,1.3579
2022-03,Bahrain,Dinar,BHD,0.5119
2022-03,Bangladesh,Taka,BDT,116.7457
2022-03,Barbados,Dollar,BBD,2.7158
2022-03,Belarus,Rouble,BYN,3.4750
2022-03,Belize,Dollar,BZD,2.7158
2022-03,Benin,CFA Franc,XOF,783.7789
2022-03,Bermuda,Dollar (US),BMD,1.3579
2022-03,Bhutan,Ngultrum,BTN,101.9462
2022-03,Bolivia,Boliviano,BOB,9.3831
2022-03,Bosnia- Herzegovinia,Marka,BAM,2.3369
2022-03,Botswana,Pula,BWP,15.6170
2022-03,Brazil,Real,BRL,7.0056
2022-03,Brunei,Dollar,BND,1.8250
2022-03,Bulgaria,Lev,BGN,2.3371
2022-03,Burkina Faso,CFA Franc,XOF,783.7789
2022-03,Burundi,Franc,BIF,2732.1001
2022-03,Cambodia,Riel,KHR,3041.7012
2022-03,Cameroon Republic,CFA Franc,XAF,783.7789
2022-03,Canada,Dollar,CAD,1.7241
2022-03,Cape Verde Islands,Escudo,CVE,132.2597
2022-03,Cayman Islands,Dollar,KYD,1.1135
2022-03,Central African Republic,CFA Franc,XAF,783.7789
2022-03,Chad,CFA Franc,XAF,783.7789
2022-03,Chile,Peso,CLP,1088.3249
2022-03,China,Yuan,CNY,8.6024
2022-03,Colombia,Peso,COP,5386.4683
2022-03,Comoros,Franc,KMF,587.8342
2022-03,Congo (Brazaville),CFA Franc,XAF,783.7789
2022-03,Congo (DemRep),Congo Fr,CDF,2707.9290
2022-03,Costa Rica,Colon,CRC,868.5483
2022-03,Cote d'Ivoire,CFA Franc,XOF,783.7789
2022-03,Croatia,Kuna,HRK,8.9983
2022-03,Cuba,Peso,CUP,1.3579
2022-03,Czech Republic,Koruna,CZK,29.1140
2022-03,Denmark,Krone,DKK,8.8897
2022-03,Djibouti,Franc,DJF,241.3264
2022-03,Dominica,E Caribbean Dollar,XCD,3.6663
2022-03,Dominican Republic,Peso,DOP,77.0745
2022-03,Dubai,Dirham,AED,4.9876
2022-03,Ecuador,Dollar,ECS,1.3579
2022-03,Egypt,Pound,EGP,21.3305
2022-03,El Salvador,Colon,SVC,11.8844
2022-03,Equatorial Guinea,CFA Franc,XAF,783.7789
2022-03,Eritrea,Nakfa,ERN,20.3685
2022-03,Ethiopia,Birr,ETB,68.8419
2022-03,Eurozone,Euro,EUR,1.1949
2022-03,Fiji Islands,Dollar,FJD,2.9093
2022-03,Fr. Polynesia,CFP Franc,XPF,142.5851
2022-03,Gabon,CFA Franc,XAF,783.7789
2022-03,Gambia,Dalasi,GMD,72.3762
2022-03,Georgia,Lari,GEL,4.0805
2022-03,Ghana,Cedi,GHS,8.8264
2022-03,Grenada,E Caribbean Dollar,XCD,3.6663
2022-03,Guatemala,Quetzal,GTQ,10.4499
2022-03,Guinea Bissau,CFA Franc,XOF,783.7789
2022-03,Guinea Republic,Franc,GNF,12289.0281
2022-03,Guyana,Dollar,GYD,284.1425
2022-03,Haiti,Gourde,HTG,138.3842
2022-03,Honduras,Lempira,HNL,33.4324
2022-03,Hong Kong,Dollar,HKD,10.5925
2022-03,Hungary,Forint,HUF,424.9411
2022-03,Iceland,Krona,ISK,169.2014
2022-03,India,Rupee,INR,101.9462
2022-03,Indonesia,Rupiah,IDR,19360.2971
2022-03,Iraq,Dinar,IQD,1983.2163
2022-03,Israel,Shekel,ILS,4.3321
2022-03,Jamaica,Dollar,JMD,213.3843
2022-03,Japan,Yen,JPY,156.7427
2022-03,Jordan,Dinar,JOD,0.9628
2022-03,Kazakhstan,Tenge,KZT,581.1143
2022-03,Kenya,Schilling,KES,154.2577
2022-03,Kuwait,Dinar,KWD,0.4106
2022-03,Kyrgyz Republic,Som,KGS,115.1481
2022-03,Lao People's Dem Rep,Kip,LAK,15510.6392
2022-03,Lebanon,Pound,LBP,2053.4201
2022-03,Lesotho,Loti,LSL,20.4840
2022-03,Liberia,Dollar (US),USD,1.3579
2022-03,Libya,Dinar,LYD,6.2260
2022-03,Macao,Pataca,MOP,10.9102
2022-03,Macedonia,Denar,MKD,73.5779
2022-03,Madagascar,Malagasy Ariary,MGA,5406.4896
2022-03,Malawi,Kwacha,MWK,1109.3452
2022-03,Malaysia,Ringgit,MYR,5.6832
2022-03,Maldive Islands,Rufiyaa,MVR,20.9796
2022-03,Mali Republic,CFA Franc,XOF,783.7789
2022-03,Mauritania,Ouguiya,MRU,48.5178
2022-03,Mauritius,Rupee,MUR,59.3879
2022-03,Mexico,Mexican Peso,MXN,27.6194
2022-03,Moldova,Leu,MDL,24.3743
2022-03,Mongolia,Tugrik,MNT,3901.9335
2022-03,Montserrat,E Caribbean Dollar,XCD,3.6663
2022-03,Morocco,Dirham,MAD,12.7191
2022-03,Mozambique,Metical,MZN,86.6749
2022-03,Myanmar,Kyat,MMK,2415.3413
2022-03,Nepal,Rupee,NPR,163.1139
2022-03,New Caledonia,CFP Franc,XPF,142.5851
2022-03,New Zealand,Dollar,NZD,2.0406
2022-03,Nicaragua,Gold Cordoba,NIO,48.1444
2022-03,Niger Republic,CFA Franc,XOF,783.7789
2022-03,Nigeria,Naira,NGN,564.8874
2022-03,Norway,Norwegian Krone,NOK,12.0800
2022-03,Oman,Rial,OMR,0.5277
2022-03,Pakistan,Rupee,PKR,238.4476
2022-03,Panama,Balboa,PAB,1.3579
2022-03,Papua New Guinea,Kina,PGK,4.7688
2022-03,Paraguay,Guarani,PYG,9419.5663
2022-03,Peru,New Sol,PEN,5.2270
2022-03,Philippines,Peso,PHP,69.6502
2022-03,Poland,Zloty,PLN,5.3673
2022-03,Qatar,Riyal,QAR,4.9441
2022-03,Romania,New Leu,RON,5.9050
2022-03,Russia,Rouble,RUB,171.7470
2022-03,Rwanda,Franc,RWF,1392.6648
2022-03,Saotome & Principe,Dobra,STD,29602.3000
2022-03,Saudi Arabia,Riyal,SAR,5.0954
2022-03,Senegal,CFA Franc,XOF,783.7789
2022-03,Serbia,Dinar,RSD,140.4954
2022-03,Seychelles,Rupee,SCR,19.5903
2022-03,Sierra Leone,Leone,SLL,15446.1624
2022-03,Singapore,Dollar,SGD,1.8250
2022-03,Soloman Islands,Dollar,SBD,11.0443
2022-03,Somali Republic,Schilling,SOS,793.0150
2022-03,South Africa,Rand,ZAR,20.4840
2022-03,South Korea,Won,KRW,1626.1561
2022-03,Sri Lanka,Rupee,LKR,274.8530
2022-03,St Christopher & Anguilla,E Caribbean Dollar,XCD,3.6663
2022-03,St Lucia,E Caribbean Dollar,XCD,3.6663
2022-03,St Vincent,E Caribbean Dollar,XCD,3.6663
2022-03,Sudan Republic,Pound,SDG,602.9086
2022-03,Surinam,Dollar,SRD,28.1514
2022-03,Swaziland,Lilangeni,SZL,20.4840
2022-03,Sweden,Krona,SEK,12.6324
2022-03,Switzerland,Franc,CHF,1.2531
2022-03,Taiwan,Dollar,TWD,37.8753
2022-03,Tanzania,Schilling,TZS,3140.8288
2022-03,Thailand,Baht,THB,43.9383
2022-03,Togo Republic,CFA Franc,XOF,783.7789
2022-03,Tonga Islands,Pa'anga (AUS),TOP,1.8940
2022-03,Trinidad/Tobago,Dollar,TTD,9.1622
2022-03,Tunisia,Dinar,TND,3.9013
2022-03,Turkey,Turkish  Lira,TRY,18.5130
2022-03,Turkmenistan,New Manat,TMT,4.7527
2022-03,UAE,Dirham,AED,4.9876
2022-03,USA,Dollar,USD,1.3579
2022-03,Uganda,Schilling,UGX,4774.3864
2022-03,Ukraine,Hryvnia,UAH,38.2118
2022-03,Uruguay,Peso,UYU,58.4509
2022-03,Uzbekistan,Sum,UZS,14726.5645
2022-03,Vanuatu,Vatu,VUV,155.2422
2022-03,Vietnam,Dong,VND,30899.1021
2022-03,Wallis & Futuna Islands,CFP Franc,XPF,142.5851
2022-03,Western Samoa,Tala,WST,3.5763
2022-03,Yemen (Rep of),Rial,YER,339.7132
2022-03,Zambia,Kwacha,ZMW,24.1367
2022-03,Zimbabwe,Dollar,ZWL,491.4248
2022-04,Abu Dhabi,Dirham,AED,4.8528
2022-04,Albania,Lek,ALL,147.3530
2022-04,Algeria,Dinar,DZD,188.1978
2022-04,Angola,Readj Kwanza,AOA,601.8973
2022-04,Antigua,E Caribbean Dollar,XCD,3.5672
2022-04,Argentina,Peso,ARS,145.5634
2022-04,Armenia,Dram,AMD,644.9698
2022-04,Aruba,Florin,AWG,2.3649
2022-04,Australia,Dollar,AUD,1.7619
2022-04,Azerbaijan,New Manat,AZN,2.2447
2022-04,Bahamas,Dollar,BSD,1.3212
2022-04,Bahrain,Dinar,BHD,0.4982
2022-04,Bangladesh,Taka,BDT,113.8805
2022-04,Barbados,Dollar,BBD,2.6424
2022-04,Belarus,Rouble,BYN,4.3203
2022-04,Belize,Dollar,BZD,2.6424
2022-04,Benin,CFA Franc,XOF,787.7542
2022-04,Bermuda,Dollar (US),BMD,1.3212
2022-04,Bhutan,Ngultrum,BTN,100.8106
2022-04,Bolivia,Boliviano,BOB,9.1295
2022-04,Bosnia- Herzegovinia,Marka,BAM,2.3488
2022-04,Botswana,Pula,BWP,15.2036
2022-04,Brazil,Real,BRL,6.4065
2022-04,Brunei,Dollar,BND,1.7935
2022-04,Bulgaria,Lev,BGN,2.3490
2022-04,Burkina Faso,CFA Franc,XOF,787.7542
2022-04,Burundi,Franc,BIF,2655.6045
2022-04,Cambodia,Riel,KHR,5346.8800
2022-04,Cameroon Republic,CFA Franc,XAF,787.7542
2022-04,Canada,Dollar,CAD,1.6590
2022-04,Cape Verde Islands,Escudo,CVE,132.9453
2022-04,Cayman Islands,Dollar,KYD,1.0834
2022-04,Central African Republic,CFA Franc,XAF,787.7542
2022-04,Chad,CFA Franc,XAF,787.7542
2022-04,Chile,Peso,CLP,1050.4830
2022-04,China,Yuan,CNY,8.4217
2022-04,Colombia,Peso,COP,4967.7050
2022-04,Comoros,Franc,KMF,590.8157
2022-04,Congo (Brazaville),CFA Franc,XAF,787.7542
2022-04,Congo (DemRep),Congo Fr,CDF,2658.2468
2022-04,Costa Rica,Colon,CRC,862.5560
2022-04,Cote d'Ivoire,CFA Franc,XOF,787.7542
2022-04,Croatia,Kuna,HRK,9.0922
2022-04,Cuba,Peso,CUP,1.3212
2022-04,Czech Republic,Koruna,CZK,29.5787
2022-04,Denmark,Krone,DKK,8.9337
2022-04,Djibouti,Franc,DJF,234.8029
2022-04,Dominica,E Caribbean Dollar,XCD,3.5672
2022-04,Dominican Republic,Peso,DOP,72.4808
2022-04,Dubai,Dirham,AED,4.8528
2022-04,Ecuador,Dollar,ECS,1.3212
2022-04,Egypt,Pound,EGP,24.2721
2022-04,El Salvador,Colon,SVC,11.5561
2022-04,Equatorial Guinea,CFA Franc,XAF,787.7542
2022-04,Eritrea,Nakfa,ERN,19.8179
2022-04,Ethiopia,Birr,ETB,67.6279
2022-04,Eurozone,Euro,EUR,1.2009
2022-04,Fiji Islands,Dollar,FJD,2.7556
2022-04,Fr. Polynesia,CFP Franc,XPF,143.3083
2022-04,Gabon,CFA Franc,XAF,787.7542
2022-04,Gambia,Dalasi,GMD,70.4858
2022-04,Georgia,Lari,GEL,4.2741
2022-04,Ghana,Cedi,GHS,10.0081
2022-04,Grenada,E Caribbean Dollar,XCD,3.5672
2022-04,Guatemala,Quetzal,GTQ,10.1667
2022-04,Guinea Bissau,CFA Franc,XOF,787.7542
2022-04,Guinea Republic,Franc,GNF,11814.8006
2022-04,Guyana,Dollar,GYD,276.3400
2022-04,Haiti,Gourde,HTG,137.8825
2022-04,Honduras,Lempira,HNL,32.4318
2022-04,Hong Kong,Dollar,HKD,10.3382
2022-04,Hungary,Forint,HUF,447.6143
2022-04,Iceland,Krona,ISK,169.8133
2022-04,India,Rupee,INR,100.8106
2022-04,Indonesia,Rupiah,IDR,18955.2259
2022-04,Iraq,Dinar,IQD,1928.9461
2022-04,Israel,Shekel,ILS,4.2554
2022-04,Jamaica,Dollar,JMD,201.5759
2022-04,Japan,Yen,JPY,159.9176
2022-04,Jordan,Dinar,JOD,0.9367
2022-04,Kazakhstan,Tenge,KZT,672.1849
2022-04,Kenya,Schilling,KES,151.3430
2022-04,Kuwait,Dinar,KWD,0.4019
2022-04,Kyrgyz Republic,Som,KGS,131.3846
2022-04,Lao People's Dem Rep,Kip,LAK,15345.6909
2022-04,Lebanon,Pound,LBP,1997.9126
2022-04,Lesotho,Loti,LSL,19.5009
2022-04,Liberia,Dollar (US),USD,1.3212
2022-04,Libya,Dinar,LYD,6.1436
2022-04,Macao,Pataca,MOP,10.6484
2022-04,Macedonia,Denar,MKD,73.9473
2022-04,Madagascar,Malagasy Ariary,MGA,5342.2570
2022-04,Malawi,Kwacha,MWK,1079.3577
2022-04,Malaysia,Ringgit,MYR,5.5807
2022-04,Maldive Islands,Rufiyaa,MVR,20.4125
2022-04,Mali Republic,CFA Franc,XOF,787.7542
2022-04,Mauritania,Ouguiya,MRU,47.2063
2022-04,Mauritius,Rupee,MUR,58.7272
2022-04,Mexico,Mexican Peso,MXN,26.6498
2022-04,Moldova,Leu,MDL,24.4091
2022-04,Mongolia,Tugrik,MNT,3871.1046
2022-04,Montserrat,E Caribbean Dollar,XCD,3.5672
2022-04,Morocco,Dirham,MAD,12.7873
2022-04,Mozambique,Metical,MZN,81.3319
2022-04,Myanmar,Kyat,MMK,2348.6441
2022-04,Nepal,Rupee,NPR,161.2969
2022-04,New Caledonia,CFP Franc,XPF,143.3083
2022-04,New Zealand,Dollar,NZD,1.8953
2022-04,Nicaragua,Gold Cordoba,NIO,47.2526
2022-04,Niger Republic,CFA Franc,XOF,787.7542
2022-04,Nigeria,Naira,NGN,550.2781
2022-04,Norway,Norwegian Krone,NOK,11.5061
2022-04,Oman,Rial,OMR,0.5088
2022-04,Pakistan,Rupee,PKR,239.7971
2022-04,Panama,Balboa,PAB,1.3212
2022-04,Papua New Guinea,Kina,PGK,4.6553
2022-04,Paraguay,Guarani,PYG,9197.1529
2022-04,Peru,New Sol,PEN,4.9842
2022-04,Philippines,Peso,PHP,69.2307
2022-04,Poland,Zloty,PLN,5.6531
2022-04,Qatar,Riyal,QAR,4.8115
2022-04,Romania,New Leu,RON,5.9394
2022-04,Russia,Rouble,RUB,128.4863
2022-04,Rwanda,Franc,RWF,1355.5471
2022-04,Saotome & Principe,Dobra,STD,29660.8000
2022-04,Saudi Arabia,Riyal,SAR,4.9559
2022-04,Senegal,CFA Franc,XOF,787.7542
2022-04,Serbia,Dinar,RSD,141.4076
2022-04,Seychelles,Rupee,SCR,19.1048
2022-04,Sierra Leone,Leone,SLL,15404.5702
2022-04,Singapore,Dollar,SGD,1.7935
2022-04,Soloman Islands,Dollar,SBD,10.6936
2022-04,Somali Republic,Schilling,SOS,772.8996
2022-04,South Africa,Rand,ZAR,19.5009
2022-04,South Korea,Won,KRW,1603.6018
2022-04,Sri Lanka,Rupee,LKR,373.2379
2022-04,St Christopher & Anguilla,E Caribbean Dollar,XCD,3.5672
2022-04,St Lucia,E Caribbean Dollar,XCD,3.5672
2022-04,St Vincent,E Caribbean Dollar,XCD,3.5672
2022-04,Sudan Republic,Pound,SDG,591.2352
2022-04,Surinam,Dollar,SRD,27.4723
2022-04,Swaziland,Lilangeni,SZL,19.5009
2022-04,Sweden,Krona,SEK,12.4930
2022-04,Switzerland,Franc,CHF,1.2316
2022-04,Taiwan,Dollar,TWD,37.7168
2022-04,Tanzania,Schilling,TZS,3065.1754
2022-04,Thailand,Baht,THB,44.3757
2022-04,Togo Republic,CFA Franc,XOF,787.7542
2022-04,Tonga Islands,Pa'anga (AUS),TOP,1.7619
2022-04,Trinidad/Tobago,Dollar,TTD,8.9386
2022-04,Tunisia,Dinar,TND,3.9059
2022-04,Turkey,Turkish  Lira,TRY,19.6181
2022-04,Turkmenistan,New Manat,TMT,4.6374
2022-04,UAE,Dirham,AED,4.8528
2022-04,USA,Dollar,USD,1.3212
2022-04,Uganda,Schilling,UGX,4776.1240
2022-04,Ukraine,Hryvnia,UAH,38.8432
2022-04,Uruguay,Peso,UYU,55.8800
2022-04,Uzbekistan,Sum,UZS,15206.4427
2022-04,Vanuatu,Vatu,VUV,147.6767
2022-04,Vietnam,Dong,VND,30221.7064
2022-04,Wallis & Futuna Islands,CFP Franc,XPF,143.3083
2022-04,Western Samoa,Tala,WST,3.4008
2022-04,Yemen (Rep of),Rial,YER,330.6293
2022-04,Zambia,Kwacha,ZMW,23.4843
2022-04,Zimbabwe,Dollar,ZWL,478.1408
2022-05,Abu Dhabi,Dirham,AED,4.7924
2022-05,Albania,Lek,ALL,144.3185
2022-05,Algeria,Dinar,DZD,187.1461
2022-05,Angola,Readj Kwanza,AOA,537.5377
2022-05,Antigua,E Caribbean Dollar,XCD,3.5228
2022-05,Argentina,Peso,ARS,148.6568
2022-05,Armenia,Dram,AMD,612.2020
2022-05,Aruba,Florin,AWG,2.3355
2022-05,Australia,Dollar,AUD,1.7503
2022-05,Azerbaijan,New Manat,AZN,2.2168
2022-05,Bahamas,Dollar,BSD,1.3048
2022-05,Bahrain,Dinar,BHD,0.4919
2022-05,Bangladesh,Taka,BDT,112.5347
2022-05,Barbados,Dollar,BBD,2.6095
2022-05,Belarus,Rouble,BYN,4.3122
2022-05,Belize,Dollar,BZD,2.6095
2022-05,Benin,CFA Franc,XOF,787.6861
2022-05,Bermuda,Dollar (US),BMD,1.3048
2022-05,Bhutan,Ngultrum,BTN,99.4187
2022-05,Bolivia,Boliviano,BOB,9.0158
2022-05,Bosnia- Herzegovinia,Marka,BAM,2.3486
2022-05,Botswana,Pula,BWP,15.2871
2022-05,Brazil,Real,BRL,6.0255
2022-05,Brunei,Dollar,BND,1.7792
2022-05,Bulgaria,Lev,BGN,2.3489
2022-05,Burkina Faso,CFA Franc,XOF,787.6861
2022-05,Burundi,Franc,BIF,2627.7680
2022-05,Cambodia,Riel,KHR,5281.6304
2022-05,Cameroon Republic,CFA Franc,XAF,787.6861
2022-05,Canada,Dollar,CAD,1.6300
2022-05,Cape Verde Islands,Escudo,CVE,132.9802
2022-05,Cayman Islands,Dollar,KYD,1.0699
2022-05,Central African Republic,CFA Franc,XAF,787.6861
2022-05,Chad,CFA Franc,XAF,787.6861
2022-05,Chile,Peso,CLP,1063.0456
2022-05,China,Yuan,CNY,8.3704
2022-05,Colombia,Peso,COP,4898.6158
2022-05,Comoros,Franc,KMF,590.7646
2022-05,Congo (Brazaville),CFA Franc,XAF,787.6861
2022-05,Congo (DemRep),Congo Fr,CDF,2605.0655
2022-05,Costa Rica,Colon,CRC,853.3657
2022-05,Cote d'Ivoire,CFA Franc,XOF,787.6861
2022-05,Croatia,Kuna,HRK,9.0796
2022-05,Cuba,Peso,CUP,1.3048
2022-05,Czech Republic,Koruna,CZK,29.3078
2022-05,Denmark,Krone,DKK,8.9338
2022-05,Djibouti,Franc,DJF,232.2456
2022-05,Dominica,E Caribbean Dollar,XCD,3.5228
2022-05,Dominican Republic,Peso,DOP,71.8918
2022-05,Dubai,Dirham,AED,4.7924
2022-05,Ecuador,Dollar,ECS,1.3048
2022-05,Egypt,Pound,EGP,24.1205
2022-05,El Salvador,Colon,SVC,11.4218
2022-05,Equatorial Guinea,CFA Franc,XAF,787.6861
2022-05,Eritrea,Nakfa,ERN,19.5713
2022-05,Ethiopia,Birr,ETB,67.2079
2022-05,Eurozone,Euro,EUR,1.2008
2022-05,Fiji Islands,Dollar,FJD,2.7470
2022-05,Fr. Polynesia,CFP Franc,XPF,143.2959
2022-05,Gabon,CFA Franc,XAF,787.6861
2022-05,Gambia,Dalasi,GMD,70.4565
2022-05,Georgia,Lari,GEL,3.9273
2022-05,Ghana,Cedi,GHS,9.8182
2022-05,Grenada,E Caribbean Dollar,XCD,3.5228
2022-05,Guatemala,Quetzal,GTQ,9.9889
2022-05,Guinea Bissau,CFA Franc,XOF,787.6861
2022-05,Guinea Republic,Franc,GNF,11612.2844
2022-05,Guyana,Dollar,GYD,273.0736
2022-05,Haiti,Gourde,HTG,139.3406
2022-05,Honduras,Lempira,HNL,32.0228
2022-05,Hong Kong,Dollar,HKD,10.2345
2022-05,Hungary,Forint,HUF,445.4141
2022-05,Iceland,Krona,ISK,166.9233
2022-05,India,Rupee,INR,99.4187
2022-05,Indonesia,Rupiah,IDR,18728.4155
2022-05,Iraq,Dinar,IQD,1904.9359
2022-05,Israel,Shekel,ILS,4.2031
2022-05,Jamaica,Dollar,JMD,201.4181
2022-05,Japan,Yen,JPY,166.6101
2022-05,Jordan,Dinar,JOD,0.9251
2022-05,Kazakhstan,Tenge,KZT,577.9393
2022-05,Kenya,Schilling,KES,150.7639
2022-05,Kuwait,Dinar,KWD,0.3983
2022-05,Kyrgyz Republic,Som,KGS,107.7169
2022-05,Lao People's Dem Rep,Kip,LAK,15552.6271
2022-05,Lebanon,Pound,LBP,1975.7774
2022-05,Lesotho,Loti,LSL,19.6512
2022-05,Liberia,Dollar (US),USD,1.3048
2022-05,Libya,Dinar,LYD,6.1519
2022-05,Macao,Pataca,MOP,10.5415
2022-05,Macedonia,Denar,MKD,73.9924
2022-05,Madagascar,Malagasy Ariary,MGA,5274.4563
2022-05,Malawi,Kwacha,MWK,1065.0353
2022-05,Malaysia,Ringgit,MYR,5.5869
2022-05,Maldive Islands,Rufiyaa,MVR,20.1584
2022-05,Mali Republic,CFA Franc,XOF,787.6861
2022-05,Mauritania,Ouguiya,MRU,46.6187
2022-05,Mauritius,Rupee,MUR,56.1695
2022-05,Mexico,Mexican Peso,MXN,26.0983
2022-05,Moldova,Leu,MDL,24.0877
2022-05,Mongolia,Tugrik,MNT,3998.4086
2022-05,Montserrat,E Caribbean Dollar,XCD,3.5228
2022-05,Morocco,Dirham,MAD,12.7633
2022-05,Mozambique,Metical,MZN,83.2822
2022-05,Myanmar,Kyat,MMK,2416.6471
2022-05,Nepal,Rupee,NPR,159.0700
2022-05,New Caledonia,CFP Franc,XPF,143.2959
2022-05,New Zealand,Dollar,NZD,1.9164
2022-05,Nicaragua,Gold Cordoba,NIO,46.7166
2022-05,Niger Republic,CFA Franc,XOF,787.6861
2022-05,Nigeria,Naira,NGN,542.7763
2022-05,Norway,Norwegian Krone,NOK,11.4765
2022-05,Oman,Rial,OMR,0.5023
2022-05,Pakistan,Rupee,PKR,242.2269
2022-05,Panama,Balboa,PAB,1.3048
2022-05,Papua New Guinea,Kina,PGK,4.5974
2022-05,Paraguay,Guarani,PYG,8947.8573
2022-05,Peru,New Sol,PEN,4.8341
2022-05,Philippines,Peso,PHP,68.4831
2022-05,Poland,Zloty,PLN,5.5651
2022-05,Qatar,Riyal,QAR,4.7516
2022-05,Romania,New Leu,RON,5.9369
2022-05,Russia,Rouble,RUB,107.3157
2022-05,Rwanda,Franc,RWF,1330.1934
2022-05,Saotome & Principe,Dobra,STD,29748.3000
2022-05,Saudi Arabia,Riyal,SAR,4.8932
2022-05,Senegal,CFA Franc,XOF,787.6861
2022-05,Serbia,Dinar,RSD,141.2914
2022-05,Seychelles,Rupee,SCR,18.8112
2022-05,Sierra Leone,Leone,SLL,16138.0123
2022-05,Singapore,Dollar,SGD,1.7792
2022-05,Soloman Islands,Dollar,SBD,10.5392
2022-05,Somali Republic,Schilling,SOS,755.4506
2022-05,South Africa,Rand,ZAR,19.6512
2022-05,South Korea,Won,KRW,1612.6720
2022-05,Sri Lanka,Rupee,LKR,437.0915
2022-05,St Christopher & Anguilla,E Caribbean Dollar,XCD,3.5228
2022-05,St Lucia,E Caribbean Dollar,XCD,3.5228
2022-05,St Vincent,E Caribbean Dollar,XCD,3.5228
2022-05,Sudan Republic,Pound,SDG,583.8759
2022-05,Surinam,Dollar,SRD,27.0703
2022-05,Swaziland,Lilangeni,SZL,19.6512
2022-05,Sweden,Krona,SEK,12.3123
2022-05,Switzerland,Franc,CHF,1.2348
2022-05,Taiwan,Dollar,TWD,38.1783
2022-05,Tanzania,Schilling,TZS,3029.6310
2022-05,Thailand,Baht,THB,44.0516
2022-05,Togo Republic,CFA Franc,XOF,787.6861
2022-05,Tonga Islands,Pa'anga (AUS),TOP,1.7503
2022-05,Trinidad/Tobago,Dollar,TTD,8.8159
2022-05,Tunisia,Dinar,TND,3.9486
2022-05,Turkey,Turkish  Lira,TRY,19.1472
2022-05,Turkmenistan,New Manat,TMT,4.5666
2022-05,UAE,Dirham,AED,4.7924
2022-05,USA,Dollar,USD,1.3048
2022-05,Uganda,Schilling,UGX,4612.2951
2022-05,Ukraine,Hryvnia,UAH,38.3612
2022-05,Uruguay,Peso,UYU,53.5274
2022-05,Uzbekistan,Sum,UZS,14719.9529
2022-05,Vanuatu,Vatu,VUV,147.8348
2022-05,Vietnam,Dong,VND,29962.9957
2022-05,Wallis & Futuna Islands,CFP Franc,XPF,143.2959
